trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.0124554,0.0429154,-0.039943,-0.00494239,-8.5126e-05,-0.000122585,0,0,0,0,0,0,0.00015513699,0.0018417316,0.0015954432,2.4427219e-05,7.2464359e-09,1.5027082e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0125797,-0.0235533,0.0936852,0.00515371,0.00045165,0.000302,-0.0250351,-0.0664687,0.1336282,0.0100961,0.000536776,0.000424585,0.00015824885,0.00055475794,0.0087769167,2.6560727e-05,2.0398772e-07,9.1204e-08,0.00062675623,0.0044180881,0.017856496,0.00010193124,2.8812847e-07,1.8027242e-07,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.0333026,-8.15602e-05,0.431084,-0.00305151,-7.89222e-05,0.000428467,-0.0207229,0.02347174,0.3373988,-0.00820522,-0.0005305722,0.000126467,0.0011090632,6.6520662e-09,0.18583342,9.3117133e-06,6.2287137e-09,1.8358397e-07,0.00042943858,0.00055092257,0.11383795,6.7325635e-05,2.8150686e-07,1.5993902e-08,0.14375182,-0.15610897,-0.075692405,-0.023382051,-0.081739849,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
0.0595074,-0.080285,1.07266,-0.00865276,0.000609324,0.00112048,0.09281,-0.08020344,0.641576,-0.00560125,0.0006882462,0.000692013,0.0035411307,0.0064456812,1.1505995,7.4870256e-05,3.7127574e-07,1.2554754e-06,0.0086136961,0.0064325918,0.41161976,3.1374002e-05,4.7368283e-07,4.7888199e-07,0.38459317,0.19012612,-0.18913679,-0.19762974,0.27011243,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
0.00281898,-0.0813043,0.526766,-0.00438721,0.000195476,0.000944704,-0.05668842,-0.0010193,-0.545894,0.00426555,-0.000413848,-0.000175776,7.9466482e-06,0.0066103892,0.27748242,1.9247612e-05,3.8210867e-08,8.9246565e-07,0.003213577,1.0389725e-06,0.29800026,1.8194917e-05,1.7127017e-07,3.0897202e-08,-0.090111195,0.080944493,-0.0058492647,-0.033495971,0.0064810405,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
0.0557658,-0.260143,0.907671,-0.00897327,-0.000499871,0.0008505,0.05294682,-0.1788387,0.380905,-0.00458606,-0.000695347,-9.4204e-05,0.0031098244,0.06767438,0.82386664,8.0519574e-05,2.4987102e-07,7.2335025e-07,0.0028033657,0.031983281,0.14508862,2.1031946e-05,4.8350745e-07,8.8743936e-09,0.03027349,0.27770678,-0.044353352,-0.14719735,0.17791371,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
0.0468374,-0.0488593,1.00175,-0.009328,-0.000127507,0.000993382,-0.0089284,0.2112837,0.094079,-0.00035473,0.000372364,0.000142882,0.002193742,0.0023872312,1.0035031,8.7011584e-05,1.6258035e-08,9.868078e-07,7.9716327e-05,0.044640802,0.0088508582,1.2583337e-07,1.3865495e-07,2.0415266e-08,0.038448143,0.27637792,-0.059534975,-0.13978266,0.26728135,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
0.0511405,-0.192384,0.886149,-0.00892372,-0.0004728,0.000619651,0.0043031,-0.1435247,-0.115601,0.00040428,-0.000345293,-0.000373731,0.0026153507,0.037011603,0.78526005,7.9632779e-05,2.2353984e-07,3.8396736e-07,1.851667e-05,0.02059934,0.013363591,1.6344232e-07,1.1922726e-07,1.3967486e-07,0.0015099798,0.22160613,-0.051693753,-0.095388561,0.22258707,123.50128,0.3363319,0.3363319,20.243445,-0.97995338,-0.97995338,75.304302,1.8664935,1.8664935,5.8913982,-2.4948258,-2.4948258,23.961722,3.0341856,3.0341856,0,0
0.0487575,-0.101266,0.817757,-0.00891112,-0.000771062,0.000835358,-0.002383,0.091118,-0.068392,1.26e-05,-0.000298262,0.000215707,0.0023772938,0.010254803,0.66872651,7.940806e-05,5.9453661e-07,6.9782299e-07,5.678689e-06,0.0083024899,0.0046774657,1.5876e-10,8.8960221e-08,4.652951e-08,-0.015512819,0.189101,-0.045066806,-0.077356278,0.21906404,112.09018,8.0267167,7.6903848,35.25165,-15.986889,-15.006936,64.587736,22.771621,20.905128,52.54876,-24.455368,-21.960542,34.986759,23.756792,20.722606,0,0
0.0285199,-0.0741902,0.728514,-0.0074616,-0.000405813,0.000835357,-0.0202376,0.0270758,-0.089243,0.00144952,0.000365249,-1e-09,0.0008133847,0.0055041858,0.53073265,5.5675475e-05,1.6468419e-07,6.9782132e-07,0.00040956045,0.00073309895,0.007964313,2.1011082e-06,1.3340683e-07,1e-18,-0.013492591,0.17787646,-0.079940321,-0.054674143,0.18226729,82.014394,35.309886,27.955833,62.692711,-45.551485,-31.524503,40.67016,43.00615,23.967515,65.880379,-28.932044,-9.4663278,60.789364,17.76908,0.080659337,0,0
