global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
764.5220915302267	0.8279961081121883	0.6855775550489306	584494.0284377524	1065.5841884939198	5.983913909723015	35.80722567897657	1135469.6627682457	758.5018982497005	0.4548213971054338	0.20686250326493869	575325.129648399	789.8678870435034	718.7347572134926	1.152088	20.344009	0.08670305	0.043422	-0.07046647240000001	0.09362511789999999	0.0012847894	-0.0406536448	0.0637795685	-0.049949373899999996	-0.022874427000000003	0.017428991100000003	0.0269563017	0.05755033070000001	0.0021527191	-0.0147260761	-0.0655115203	0.0514322172	0.0627521415	-0.0224628285	-0.07434468179999999	-0.07500080769999999	-0.0515332408	0.103536799	-0.028080337900000002	0.0219246181	-0.139432365	-0.0416569069	0.0488530502	-0.0865296423	0.342147317	-0.11056953970000001	-0.07366730610000001	-0.0142104879	0.0201630931	-0.09038251720000001	-0.0003952988	-0.022050407	-0.0660297409	0.011254111200000002	0.09462722429999999	0.0147316483	-0.0499970872	-0.023870493599999997	-0.044223668499999993	0.017285121299999998	0.0484789454	-0.09708608619999999	0.0840225528	-0.01135547	-0.007253854899999999	0.0246079833	0.0101194419	0.0083984128	-0.1419995519	-0.0359485503	-0.0495068774	0.042949420099999996	-0.1462299521	-0.083024918	0.1304132848	0.0081568842	-0.0623715709	0.029105166600000006	0.0651603418	0.2049633302	-0.034637199999999986	0.0521250746	-0.030899785	0.1362481065	0.044843857800000005	0.2227291507	-0.0444739671	-0.06675617589999999	0.0914432755	0.0951619441	0.045851367999999997	-0.0183380264	0.0	0.0	0.0	-0.0582171	-0.004729499999999998	0.0033892307324099994	2.2368170249999977e-05	0.13933800000000002	0.02992000000000002	0.000895206400000001	0.01941507824400001	0.414218	-0.02220800000000001	0.17157655152400006	0.0004931952640000002	0.0007460789999999998	0.00017580399999999978	3.0907046415999925e-08	5.566338742409997e-07	0.004658600000000001	-0.0003324099999999992	2.1702553960000006e-05	1.1049640809999942e-07	-0.00026984700000000003	8.869700000000001e-05	7.281740340900001e-08	7.867157808999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.0349354641296	-0.4871560660971	0.23732103273520203	583749.3826096767	1072.6096905792488	7.025502085328982	49.357679550961855	1150491.548324512	757.8531865598865	-0.6487116898140357	0.4208268565013817	574341.4523789741	790.3238016183476	713.4266682722676	1.387394	24.499125	0.05465234999999999	0.037356400000000005	0.1423498491	-0.05806019480000001	-0.0147151217	0.0045014606	-0.1327196947	0.0320254499	-0.0670810864	-0.0078808312	-0.0446043234	0.0054686452	0.1212220026	-0.08549426199999999	0.0857140299	0.0699088373	0.055899469800000004	-0.0836077954	0.183717197	0.011006465900000002	0.071809336	0.10941507380000001	0.0648456257	0.0760826813	-0.0516233552	0.0747584959	-0.0904738301	-0.041958141399999996	0.0661162748	0.0918607082	0.1516985956	-0.0394675617	-0.036568125	-0.01663638	-0.025861995699999998	0.2456337427	0.0696308736	0.110147803	0.0180300398	0.058283141	-0.011915543899999999	-0.08029034410000001	0.1685790711	-0.022066675600000002	0.06717839240000001	-0.0797946309	-0.09329499779999999	-0.0723265597	0.0401221218	-0.09805463210000001	0.0540438985	0.0301352181	-0.0263109996	-0.1097823143	0.1898222229	0.09116742359999999	-0.1299956221	-0.0886376201	0.0694384962	0.0275928766	0.026929342599999996	0.0748530129	-0.0017939416	0.11833630369999999	-0.1306251595	-0.0697491397	-0.0153697071	0.014894523100000001	-0.026043619	-0.0859513424	0.1859052686	0.0076265311	-0.0743200447	0.0938852867	0.0416019884	-0.025116324199999998	0.0	0.0	0.0	-0.0931012	-0.0348841	0.008667833441439999	0.00121690043281	0.13032	-0.009018000000000026	8.132432400000046e-05	0.016983302399999997	0.40607	-0.008148000000000044	0.1648928449	6.638990400000072e-05	0.000726297	-1.9781999999999764e-05	3.913275239999906e-10	5.27507332209e-07	0.004658600000000001	0.0	2.1702553960000006e-05	0.0	-0.00030211	-3.2262999999999986e-05	9.127045210000003e-08	1.040901168999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.0566856600963	1.0217501959666606	1.0439734629579094	585311.7322732114	1068.2503143543022	-4.3593762249465735	19.00416107062943	1141158.7341180656	759.1601380000798	1.306951440193302	1.7081220670233463	576324.1151283003	789.955290879328	714.5899531887286	1.5875780000000002	28.03406	0.31796650000000004	0.16861699999999996	-0.0804112088	-0.041272356499999996	-0.1156992157	-0.1141701826	0.1022025215	0.0499036917	0.1301381509	0.1478572262	0.2064534848	0.0046946074	-0.008427357199999999	-0.1106161632	-0.22992412620000002	0.0418305386	-0.05911079900000001	-0.059169252199999994	-0.16208490279999999	-0.05231243730000002	0.06666920030000001	0.0951820236	0.11652050060000001	0.0315658719	-0.0510965803	0.0344096042	-0.0031750204	-0.1262792736	-0.0417079441	0.034090283900000004	0.0312436812	0.07000297	0.0118121956	0.0509278137	-0.0244633408	0.0300240398	0.1314541219	-0.0111635973	0.0575769823	-0.0242338238	-0.0517964067	0.0744549667	0.0783971539	0.009094315300000001	0.0348091629	0.13463182740000001	0.055968141	0.0044748659000000005	0.1315779032	0.16963455079999998	-0.09911894339999999	0.0250597565	-0.031871445299999995	-0.0641115479	-0.0792211023	0.0790084408	0.0575814459	0.06904509860000001	0.039567664	0.0509991673	-0.0074362239	-0.0951459103	0.0250165378	0.0473540629	-0.1983161422	-0.1449350232	-0.151527367	0.0916645098	0.0870138518	0.0083664858	-0.0738141193	0.0841646693	-0.0779171875	0.0925700621	0.0372842568	-0.0318017894	0.0	0.0	0.0	-0.010322	0.0827792	0.000106543684	0.00685239595264	0.150825	0.020504999999999995	0.0004204550249999998	0.022748180625	0.541371	0.13530100000000006	0.29308255964100005	0.018306360601000014	0.000495662	-0.000230635	5.319250322499999e-08	2.4568081824400003e-07	0.00381693	-0.0008416700000000005	1.45689546249e-05	7.08408388900001e-07	-0.0008174309999999998	-0.0005153209999999998	6.681934397609996e-07	2.6555573304099977e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
765.217089262786	0.16040360268971202	0.025729315755838974	585557.1936998104	1072.8121343885173	4.5618200342150885	20.810202024566152	1150925.875691246	757.9499021144197	-1.2102358856600404	1.4646708989393422	574488.0541152584	789.4146669992433	704.9353468771208	1.464987	25.869299	0.4047443100000001	0.223269	0.0030883123	0.1321224108	-0.2053221445	-0.0856403057	0.0777596502	-0.1145001487	0.0887081426	0.2953558666	0.0031221822	0.1592770591	0.13773880060000002	0.0480725876	-0.2385392801000001	0.013480261200000001	0.0794748429	0.0550998942	0.054743836399999996	-0.0398186961	0.1605114292	-0.0806561431	0.060954404800000014	0.061773293099999994	-0.0203014425	-0.0485481158	0.006038711600000001	0.0448471805	-0.11137032359999999	-0.0522601065	0.02613851	0.0675378431	0.0530509116	0.0782087175	0.0715539808	-0.026577606400000002	0.11328358890000001	0.0184727046	0.034074760499999995	-0.0211134504	0.15844584	-0.0304127275	0.0352076723	-0.09024116210000001	0.1389993233	-0.1321699465	0.11431501869999999	-0.2113471645	0.0859658207	0.1818958198	-0.0009586927	0.011968614499999999	-0.06324036799999999	0.059164535199999986	0.11654283900000001	0.0774209718	0.0806557403	0.26098434649999996	-0.0256013541	-0.0595478067	-0.05404755309999999	-0.0095322979	0.0695222075	-0.0589153457	0.0902811278	-0.034196168799999996	-0.0843490136	-0.11745109210000006	-0.048583605	0.0219993359	0.073470044	-0.0375340286	-0.0379499538	0.09121681039999999	0.032905267200000005	-0.0383697115	0.0	0.0	0.0	0.00700016	0.01732216	4.90022400256e-05	0.0003000572270656	0.259251	0.10842600000000002	0.011756197476000005	0.06721108100100001	0.641846	0.10047499999999998	0.411966287716	0.010095225624999996	-0.00210815	-0.002603812	6.779836931344001e-06	4.4442964225e-06	0.00371305	-0.0001038800000000002	1.37867403025e-05	1.0791054400000044e-08	4.53e-05	0.0008627309999999997	2.05209e-09	7.443047783609995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.4170045291098	-0.8000847336761581	0.6401355810616488	584333.3568132571	1068.63950149493	-4.172632893587206	17.410865264645945	1141990.3841553326	757.9293536464537	-0.020548467966023054	0.0004222395357506756	574456.9051189311	789.3321806817349	718.3358893339165	1.446521	25.543219	0.24840521	0.119105	0.0073548338	-0.0686980573	-0.1216665648	0.0681018976	-0.0399047757	0.0721745726	0.0164158644	0.18503720489999997	-0.0550248528	0.017725899	0.0765548734	-0.1270626009	-0.1313893151	-0.0474538617	-0.012703337299999999	0.0032564492	-0.0039245538	0.0288743687	0.1354288591	-0.0101961326	0.0852556803	-0.114574194	-0.0306370792	-0.0738247831	-0.0382209388	-0.0029832441	-0.0898472519	-0.0150922777	-0.11379523859999999	0.0076560131	-0.14522099300000002	-0.14933060480000002	0.0625010105	-0.0618278992	-0.196756287	-0.0663673263	0.0435652017	-0.0030578295	0.09807448789999999	0.0339564025	-0.0581083192	-0.0604148718	-0.017925736499999997	0.0296603361	-0.0376804378	-0.0805226042	0.180936679	0.09654651439999999	0.0632970582	-0.0363296905	-0.0715209359	-0.0886223307	0.0191692244	-0.022678289100000002	0.09422267150000001	0.097420751	0.101164163	-0.0124041127	0.00087741	-0.054891835099999994	0.0250516311	-0.211706676	0.0765548945	-0.021527179599999998	-0.0073622567	0.029268932	-0.0296940119	-0.0927233525	-0.1309633391	0.13170108460000002	0.15140964869999998	0.08982608759999999	0.0284722144	-0.044795815	0.0	0.0	0.0	-0.0395127	-0.04651286	0.0015612534612899998	0.0021634461453796	0.190804	-0.06844700000000001	0.004684991809000001	0.036406166416	0.5907319999999999	-0.0511140000000001	0.3489642958239999	0.0026126409960000106	-0.00119828	0.00090987	8.278634169000003e-07	1.4358749583999995e-06	0.00408661	0.0003735600000000002	1.67003812921e-05	1.3954707360000015e-07	-0.000317897	-0.00036319699999999994	1.01058502609e-07	1.3191206080899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.6063425568902	-0.8106619722195774	0.6571728332029348	583094.646393111	1061.7137436221967	-6.925757872733357	47.96612211172807	1127236.0733962595	758.811502820118	0.8821491736642884	0.7781871645965868	575794.8968121259	789.6841200576622	715.1764077259352	1.122752	19.825981	0.15493685000000007	0.08284959999999998	-0.10160681839999999	0.0492818857	-0.112413455	-0.0524158776	0.08012509570000001	-0.0258346125	-0.0470027309	0.1233649668	0.0012597631	0.0579216049	0.0120268734	-0.008277356999999999	-0.1708030016	-0.055313518799999996	0.09132426839999999	0.0886551466	0.035009544100000005	-0.1005556513	0.0286733875	0.0444379478	-0.020867967299999998	-0.06494049219999999	0.0654338887	-0.08884835769999999	0.1514943153	0.09556279349999999	-0.0242411275	-0.0042605238	-0.054700348899999994	-0.040214242000000004	0.0316211267	-0.0199277852	0.0949381852	-0.1252012576	-0.0478820899	0.0066957661	-0.0046463523999999996	0.0625935589	-0.1099266007	-0.0014563188000000001	-0.1280637017	-0.0674680841	0.15130558130000002	-0.0687272408	0.0764525846	-0.0394133808	0.06253449629999999	0.1808515982	0.0412506217	-0.055314452800000004	-0.0677832429	0.045977376900000005	-0.0100273345	-0.0408955846	-0.057494351	0.0023848832	0.0838191995	0.0310943803	0.0442924568	0.070458668	-0.0097801652	-0.0489887106	0.204978858	-0.0575455984	-0.087921087	-0.0823701161	-0.025933419300000003	-0.030786624	-0.128239216	0.0952591956	-0.091203268	0.088398465	0.0239923818	-0.051056348099999996	0.0	0.0	0.0	-0.0565565	-0.017043800000000005	0.0031986376922499998	0.0002904911184400001	0.19167	0.0008660000000000058	7.499560000000098e-07	0.0367373889	0.547754	-0.04297799999999996	0.300034444516	0.0018471084839999968	-0.000412532	0.0007857480000000001	6.173999195039999e-07	1.7018265102399998e-07	0.00374946	-0.00033715000000000004	1.40584502916e-05	1.1367012250000002e-07	-0.00107598	-0.0007580830000000001	1.1577329604000002e-06	5.746898348890002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.8109021099199	1.2045595530296396	1.4509637167949652	584935.7159861894	1066.5561404322136	4.842396810016908	23.448806865661922	1137542.0006936598	757.7575041685469	-1.053998651571078	1.1109131575136506	574196.4351237454	789.2113309850344	707.3072797001568	1.276487	22.540695	0.16116899999999992	0.0704905	0.0993681775	0.0907544707	-0.0967929815	0.0092099345	0.0123547738	-0.0952931829	-0.0315524362	0.09790306050000001	-0.0094803599	0.0822691504	0.1216434936	0.0654299632	-0.085992186	-0.0712677322	-0.0088907552	0.0659649751	0.1395682732	0.0714508876	0.0845970015	0.010879334099999999	-0.0030939987	0.0933186301	-0.0209688404	-0.0014595279	0.1259346436	0.10668023830000001	-0.0850175154	-0.06999904	-0.0292531452	0.11542607810000001	-0.0676745582	0.1271243256	-0.0220413576	0.0165842919	-0.033660891899999996	-0.0278071504	-0.1410954194	-0.1420612939	-0.059329648	-0.09603129699999999	0.0052550836	-0.0199169854	-0.0695532267	0.0771193385	0.039350382	-0.11607533589999999	-0.0046289648	0.0724132985	0.059752750999999986	-0.0800241892	-0.0255500749	-0.0271141404	0.1698770078	0.043621581799999996	0.0691322374	0.0376257558	0.0132113499	-0.0013227868	0.0146376982	0.0711311026	-0.1869597314	-0.0773516064	0.1361488815	-0.09126678740000001	-0.024140634700000003	-0.0559770429	0.1153529834	0.012912388300000001	0.0056793364	0.12179234779999999	-0.0088520087	0.0869345291	0.0194731298	-0.057128171299999995	0.0	0.0	0.0	-0.0538421	0.0027144000000000053	0.00289897173241	7.36796736000003e-06	0.22304	0.031370000000000016	0.0009840769000000005	0.049746841600000015	0.518185	-0.029568999999999963	0.268515694225	0.0008743257609999974	-0.00119674	-0.000784208	6.149821872640001e-07	1.4321866276e-06	0.00418614	0.0004366799999999996	1.7523768099599998e-05	1.9068942239999968e-07	-0.000346556	0.0007294239999999999	1.20101061136e-07	5.32059371776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.6030345160907	-0.20786759382917808	0.04320893656433216	584617.8003912142	1068.5809479479065	2.024807515692828	4.099845475606162	1141865.2423172465	758.4676890683937	0.7101848998468085	0.5043625919704214	575273.2353607495	790.0670128536748	718.2227632667585	1.292584	22.824934	0.1372753	0.0727154	7.5673e-05	-0.11210438869999999	-0.10775302699999999	0.0036658784	-0.0761313693	0.1152754772	0.0064326426	0.1386975666	0.009180826500000001	-0.0163702727	0.09957072369999999	-0.1350181872	-0.09544859189999999	-0.011550297	-0.034395322	0.0630403753	-0.1318500293	-0.0440458106	0.145773138	0.047454116100000006	-0.0306346632	0.0012595025	0.0624097637	-0.1106207607	-0.0133311914	-0.07776915059999999	0.0509111122	-0.1289970618	0.0028654583	-0.0142056779	-0.015888140800000002	0.0364843232	-0.0641945016	0.048107296699999996	-0.0371048063	0.1118999211	0.1429101308	-0.0401621011	-0.1331794802	0.0188939575	0.1022557981	-0.0717380971	-0.09921730289999996	0.021797624100000003	-0.08600356220000001	-0.0809326817	0.1630782948	0.0921742271	0.008232392199999999	-0.0345257283	-0.0631349177	0.0566181192	-0.0901279268	0.0337420172	-0.0145513769	0.1322514031	0.0837619257	0.0402394538	0.1082681818	0.0082373112	-0.0016745754000000001	-0.024240247599999997	0.074299585	-0.1284413005	0.0076186477	0.2152078908	0.052260830700000004	0.10156700169999999	0.0612167408	0.08951047820000001	0.0057032919999999996	0.08543488119999999	0.0149218835	-0.0629888423	0.0	0.0	0.0	-0.0559834	-0.0021413000000000053	0.00313414107556	4.585165690000023e-06	0.160643	-0.062397000000000015	0.0038933856090000007	0.025806173449	0.546	0.027815000000000038	0.29811600000000005	0.0007736742250000018	-0.000598324	0.0005984159999999999	3.58101709056e-07	3.57991608976e-07	0.00401639	-0.00016974999999999976	1.61313886321e-05	2.8815062499999916e-08	-0.00047683	-0.000130274	2.273668489e-07	1.6971315076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.6414662485167	-0.9615682675739664	0.9246135332051988	583148.2889741845	1061.9091683942825	-6.671779553623992	44.51264241215515	1127651.0819198366	756.6027147076222	-1.864974360771498	3.4781293663350583	572447.6679029436	787.5624466756743	715.5430262341272	1.080525	19.080324	0.04490659999999996	0.0318616	-0.09830312849999999	0.0022019125	-0.0985346663	-0.0308529477	0.1263981941	0.045111310700000004	0.008028646	0.09152489050000001	-0.0607488325	0.16816821559999998	-0.0333914192	-0.060203664299999994	0.0204242404	-0.0578093811	-0.056532289699999995	0.0168824164	-0.0468610224	-0.0545912416	0.1517220023	0.014897781200000003	-0.0405244956	0.242136715	0.012437436299999998	0.1221629945	0.0914384903	0.0852538646	-0.014708148	-0.0774343005	-0.0091078359	-0.0524664721	-0.0458394478	0.0217623462	0.0565568087	-0.0558577813	0.0250106015	-0.062464785599999996	0.1415745258	-0.09441584119999999	0.0883855069	-0.059776896399999994	-0.0650746155	-0.113415189	-0.0676310362	-0.0238549801	0.1259899477	-0.011609698	0.115809619	-0.0302682829	0.023456135299999997	-0.073909317	-0.0250388161	0.0118883107	0.0249113136	0.0400821413	-0.0614011319	0.21044505460000001	-0.06597669240000001	0.1144073258	0.025147061499999998	0.0469422787	-0.1455170475	-0.0076417614000000005	-0.0091067929	0.011452974	0.0207837024	-0.0142963159	0.0988529537	0.0831033967	-0.1832229543	0.0534845704	-0.082686488	0.0839001374	0.0103461205	-0.06861669969999999	0.0	0.0	0.0	-0.0867536	-0.0307702	0.007526187112960001	0.0009468052080399998	0.157641	-0.003002000000000005	9.012004000000027e-06	0.024850684881000003	0.5460020000000001	2.0000000000575113e-06	0.2981181840040001	4.000000000230045e-12	-0.000471896	0.00012642800000000004	1.598403918400001e-08	2.2268583481599998e-07	0.00392017	-9.622000000000016e-05	1.5367732828899994e-05	9.25828840000003e-09	-0.00047683	0.0	2.273668489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.8629085099938	0.22144226147702284	0.04903667516805815	583486.5429973471	1069.917335685184	8.00816729090161	64.13074335906644	1144723.1051996828	757.0663753898308	0.4636606822085696	0.21498122822611615	573149.4967458962	788.9910867914093	719.1521417478423	1.087552	19.204403	0.12754925	0.0740838	-0.0326190315	0.1278076149	-0.0655879747	0.0163452837	-0.0037260712	-0.1108691071	-0.0097305598	0.0389983555	-0.09930469019999999	0.1339398925	0.06995187509999999	0.0095865433	-0.050065985599999994	-0.05636852780000001	-0.0086562678	0.0930325005	-0.2016884	0.0163072639	0.2126214456	-0.07761580280000001	0.0005191101000000001	0.058156371100000014	0.0193084649	0.0183473846	-0.017743483	0.0878145182	-0.021275000099999997	0.0987048897	0.014685913600000001	-0.062555611	-0.0978343666	-0.1291737133	0.044130446	0.0081266594	0.0801382502	-0.0374619984	-0.1304498154	-0.0519419257	0.0546858708	0.0474088936	-0.004254328	0.1520451771	-0.0681201517	-0.101700866	0.0854279166	-0.0899200309	0.0054043986	-0.00026677419999999996	0.0633472289	-0.1064892681	-0.1647019676	0.0892697597	-0.052123347699999996	0.048172712400000005	0.0643667557	0.1882993507	0.0712519039	0.0063196041	-0.0023808912	0.0596951661	0.0664884523	-0.0957506019	-0.0426717754	0.0824751662	0.1308553852	-0.073405263	0.0613141558	-0.0558937614	-0.048252525899999996	-0.1615616579	-0.0558304711	0.0823309282	0.005753359	-0.073990942	0.0	0.0	0.0	-0.107081	-0.020327399999999995	0.011466340560999998	0.0004132031907599998	0.209188	0.05154700000000001	0.002657093209000001	0.043759619344000016	0.49871	-0.047292000000000056	0.24871166410000006	0.002236533264000005	-0.000377989	9.390699999999997e-05	8.818524648999991e-09	1.4287568412100001e-07	0.00399392	7.375000000000003e-05	1.5951396966399998e-05	5.439062500000003e-09	-0.00047683	0.0	2.273668489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.0405808665196	0.17767235652581806	0.031567466273437386	583758.0092108486	1068.776372719992	-1.1409629651921025	1.3017964879399544	1142282.934884503	757.1505207921724	0.08414540234161905	0.007080448735232949	573276.9111358579	787.8648066888522	704.4873451385257	1.22123	21.564936	0.12242852500000002	0.07416519999999999	0.1073615016	-0.0013506816	-0.10894843970000001	0.0746636465	-0.0297332653	-3.63898e-05	0.0004081389	0.09960253349999999	-0.09961871039999999	0.0625412208	0.1311269224	-0.0114948876	0.050411987000000005	-0.0150144752	0.055483154900000005	-0.0914934291	0.0009883866	-0.0274770157	0.11540513050000001	0.0491228499	0.1067049238	0.1062558175	0.07227822519999999	-0.054755113099999995	-0.1466594096	-0.0813148702	0.0330800853	-0.0792131205	-0.0045123316	-0.0515790929	-0.09459508369999999	0.0354514583	-0.0754845718	0.0128157623	-0.104212585	-0.0423446508	-0.0833374906	0.0539883996	-0.1446392797	-0.0360722251	0.0498621937	-0.056116934199999996	-0.0161257654	-0.0126011881	-0.007494726899999998	-0.1409801314	0.0629378576	-0.0439533414	0.0949875649	0.0613896793	0.077079655	-0.053807950099999995	0.0239162525	0.0757856772	-0.0180330007	0.1294233342	0.0028513452	0.1497954211	-0.012746168300000001	0.0837766876	0.0719533577	-0.064411328	-0.0643557816	-0.0490347838	0.0005939533	0.0088088505	-0.0675691358	0.044565753	0.0287995803	-0.031464472400000006	-0.0271475252	0.0807278981	0.0011511446	-0.07909170559999999	0.0	0.0	0.0	-0.0889442	0.018136799999999998	0.00791107071364	0.0003289435142399998	0.14040200000000005	-0.06878599999999996	0.004731513795999994	0.019712721604000016	0.514475	0.015764999999999973	0.264684525625	0.0002485352249999992	1.3305500000000005e-05	0.0003912945000000001	1.5311138573025005e-07	1.7703633025000017e-10	0.00399744	3.5199999999999117e-06	1.59795265536e-05	1.2390399999999381e-11	-0.00047683	0.0	2.273668489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.1004826196913	1.0599017531717436	1.1233917263765358	585378.7485048845	1067.7076319531795	-1.0687407668124251	1.1422068266468104	1139999.5873310664	757.8423957443065	0.6918749521340715	0.4786909493905237	574325.09678747	788.8511732908256	725.6376422935164	1.1847450000000002	20.920671	0.090836425	0.0452982	-0.052834388600000004	-0.0712759261	-0.055682288899999995	0.1590986182	0.05613211059999999	0.05996520690000001	0.0404714111	-0.013714696399999999	-0.1529577128	0.0468665077	-0.0510257964	-0.1059561901	-0.08392146240000001	-0.1013085775	0.0046842103999999996	-0.0914205341	-0.0101281783	-0.0104978023	0.1282609695	-0.054322627199999994	-0.0658177171	-0.0424020963	0.0565984535	-0.1372415911	-0.006649422800000001	0.0668521222	0.0495735196	0.10780280869999999	0.0727511579	-0.030955764900000002	0.1209290158	0.0653127147	-0.022733746200000002	0.2455960419	-0.0049545985999999995	-0.10674532279999999	-0.0205632194	-0.008992053	0.09436679529999999	0.06297930780000001	0.0399965427	0.087485616	-0.0508577937	0.1779514454	0.045236783899999994	0.0362417083	0.11282468130000001	0.027248473999999998	0.10276901470000001	-0.022885431499999997	-0.058555825199999995	-0.0388713909	-0.0544728584	-0.08889627359999999	0.08515653210000003	-0.009736897	0.0954006627	0.1187606266	-0.0264432918	0.0525529264	0.1024617608	0.0007644714	-0.034162888599999996	0.058611559199999996	0.1121445975	-0.0112831775	0.0569007548	-0.129743329	0.274021874	-0.00456458	-0.116304504	0.07909170559999999	-0.0034529609999999996	-0.0839001374	0.0	0.0	0.0	-0.08463789999999999	0.004306300000000013	0.007163574116409999	1.854421969000011e-05	0.174321	0.03391899999999995	0.0011504985609999965	0.030387811041000006	0.489863	-0.024612000000000026	0.23996575876899998	0.0006057505440000011	-0.000186166	-0.0001994715	3.9788879312249985e-08	3.4657779555999994e-08	0.00406463	6.718999999999996e-05	1.6521217036899998e-05	4.514496099999994e-09	-0.000183509	0.00029332099999999987	3.367555308100001e-08	8.603720904099995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
