global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
770.7380343459594	n/a	n/a	594037.1175874732	1137.8532065873715	n/a	n/a	1294709.9197411635	754.5161962163547	n/a	n/a	569294.6903527967	797.4252587592165	674.8741665595171	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00243577	n/a	5.932975492899998e-06	n/a	0.0	n/a	n/a	0.0	7.145219999999999e-10	n/a	5.1054168848399985e-19	n/a	0.0	n/a	n/a	0.0	-5.46584e-05	n/a	2.9875406905600002e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.0912947539467	-6.646739592012636	44.17914720402831	583835.5067187627	1089.2033316670959	-48.64987492027557	2366.810329758459	1186363.8977147015	757.3061570822191	2.789960865864373	7.783881633054682	573512.6155546387	795.5759021184238	660.4041687426952	1.6921	32.487095000000004	0.15601233928547806	0.082251	-0.0236931154	-0.0966763605	-0.1646916142	0.045235460400000004	0.098091435	0.2071774927	-0.00016391650000000002	0.1447244591	-0.0326671964	-0.047567125300000006	-0.0390425168	0.0300517837	-0.0611950217	0.0427449716	-0.0934298514	0.0466487046	0.1378241781	-0.1417907709	0.0006167326	-0.0444735163	0.1161633867	-0.048412823099999995	0.06124703610000001	-0.019959017199999998	0.056298609699999995	-0.0769625108	0.0165441051	-0.038862513	0.018835089	-0.16409016769999998	0.0827851104	-0.026382828599999998	0.0747212688	-0.14899707210000002	0.020244071000000002	-0.136759477	0.0301680494	-0.0463355786	0.054529893899999994	-0.07349378969999999	0.13479316189999999	-0.026749656400000002	0.0377507188	0.0005474559	-0.0952532314	-0.007702416899999998	0.0204910581	0.09173612630000001	-0.009860245	0.0582774557	-0.0853484467	0.2053693393	-0.0351050388	-0.0618081669	0.0426455232	-0.0417365965	0.005819759399999999	-0.043200006	0.041483417200000004	-0.1350049074	0.23713676039999998	-0.06076013230000001	0.10425048619999999	-0.0876274436	0.0055504954	-0.07742351509999999	0.0058538161	-0.1802105406	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0116932	0.01412897	0.00013673092624	0.0001996277932609	0.0283087	0.0283087	0.0008013824956899999	0.0008013824956899999	0.0376962	0.037696199285477995	0.00142100349444	0.0014210034405704721	-0.000999622	-0.000999622	9.99244142884e-07	9.99244142884e-07	-0.0	5.46584e-05	0.0	2.9875406905600002e-09	0.000463289	0.000463289	2.14636697521e-07	2.14636697521e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.1522292057844	-1.9390655481623755	3.759975200070253	580876.0204833464	1082.1280468729003	-7.075284794195567	50.05965491897502	1171001.1098289578	756.9277419903199	-0.3784150918992282	0.1431979817771013	572939.6065945643	794.6611874026727	648.4553433144778	1.420442	27.271461	0.31522300000000003	0.171157	0.0045061895000000005	0.09627568660000001	-0.1018660186	0.028559635899999998	0.0099260894	0.1384835854	0.0790848757	0.1631779699	0.0435380433	-0.0120570784	-0.0123661533	-0.08860748119999999	0.0770113761	0.017309386200000002	-0.11520748630000001	0.030313193	0.11455998839999999	-0.1370461327	-0.08498092970000001	0.0993501203	0.0248056114	0.0325479087	0.021808777400000003	-0.0772220871	0.1183694801	-0.0942968119	-0.0543259884	0.0489005299	0.0189085948	0.0598435811	0.06629533160000001	-0.129208512	0.0777149069	0.0727515594	-0.0909958872	0.1898268514	0.0856071744	-0.17021635920000006	0.1271480606	0.11503978289999996	-0.0109591949	-0.012363367	0.2137097162	-0.0296680318	-2.11487e-05	-0.0258208087	-0.1068984977	0.0039900558000000004	0.0780645479	0.0422015799	-0.20271112730000002	0.1135404085	0.008399528100000001	-0.17240738960000002	-0.0037147988	0.048985937800000004	-0.10970090130000001	0.1048305447	0.13299970560000002	0.0076189561	0.1789731234	0.0329673108	-0.0254199277	-0.13125790869999998	0.14798156980000002	0.0523983383	0.1731360464	-0.048022886900000006	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0978717	0.08617849999999999	0.00957886966089	0.007426733862249998	0.0202055	-0.008103199999999998	6.566185023999998e-05	0.0004082622302500001	0.134654	0.0969578	0.018131699716	0.00940081498084	-0.00184961	-0.0008499880000000001	7.224796001440001e-07	3.4210571521e-06	0.000241471	0.000241471	5.8308243841e-08	5.8308243841e-08	0.0018515	0.001388211	3.42805225e-06	1.9271297805210004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.652425288826	-4.499803916958398	20.24823529107415	574037.1975460399	1078.7390215690455	-3.3890253038548512	11.485492510168465	1163677.8766557416	757.4808778755804	0.5531358852605308	0.3059593075629511	573777.28034716	797.8744909370271	654.9835757524772	1.412607	27.121029	0.06609074999999998	0.035438599999999994	0.0326266498	-0.0006277219	-0.0590676702	0.12173416179999999	-0.188497953	-0.009575752199999999	-0.071040411	0.0705895885	0.0557942515	-0.0240223991	0.1081634731	0.1277012544	0.033761392599999995	-0.0810927363	-0.09932697830000001	0.0648065395	0.0341602065	-0.13525814519999999	0.0169216678	0.059367735899999996	0.0325256483	-0.0862865438	0.0300591567	-0.1535473279	-0.0642513098	-0.0857375199	0.07252974549999999	-0.084424074	0.1024834786	-0.0415944214	-0.07646737320000001	-0.0189192055	-0.0041550076	0.0876471365	-0.024239663999999998	0.07760248139999999	-0.0048949814	0.0444299374	-0.15405127300000002	-0.056945475599999996	0.0071961976	0.0168125734	0.0207138573	-0.1478251555	0.1961203843	0.0021524882	0.0870820959	-0.0042121866999999995	0.082387091	0.1050028975	-0.041890097599999995	0.2072884966	-0.08422309619999999	-0.038560640099999995	-0.0651208326	0.0803337688	-0.0617747873	-0.0612378076	-0.0490369644	-0.18278517589999999	0.0451932062	-0.1937688546	0.0716819898	0.1303898301	0.0962893685	-0.17570055399999998	0.116295072	-0.0078857531	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.091022	-0.006849699999999986	0.008285004484000002	4.691839008999981e-05	0.0275512	0.007345699999999999	5.395930849e-05	0.0007590686214399999	0.106218	-0.02843599999999999	0.011282263524000002	0.0008086060959999994	-0.00179893	5.068e-05	2.5684624e-09	3.2361491449e-06	0.0005529980000000001	0.00031152700000000014	3.058067880040001e-07	9.704907172900005e-08	0.00195848	0.0001069799999999998	3.835643910399998e-06	1.1444720399999955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.234596798099	-1.4178284907269472	2.0102376291170527	571890.7653943832	1059.3543871325344	-19.384634436511078	375.7640522371712	1122231.7175369477	755.6716173741996	-1.8092605013807768	3.2734235618566205	571039.5933049389	792.5298295628598	643.4942584535438	1.165381	22.374474	0.109624	0.055294900000000015	0.0193603195	-0.051494747599999995	-0.1208683085	0.1503437963	0.0639033844	-0.0860206226	0.0164260049	0.057728910700000004	0.1951508502	0.0037347649	-0.0545418863	0.0880427387	0.020833159099999998	-0.0682809891	-0.0677926437	0.1229194198	-0.0007885413999999999	-0.10616614140000001	0.09287740130000001	0.0307672667	0.04534712019999999	-0.033708194	0.0117538125	-0.1302501996	-0.1001180883	-0.08945470550000001	0.11188368119999999	-0.11514135910000001	0.0261816556	0.0979058778	-0.0484519077	-0.0935386933	0.0417325479	0.0386225321	-0.001514075	0.041496493599999996	0.074892469	0.0021712809	-0.0576040145	0.029029791	0.059216649100000004	-0.0636635799	-0.0638461507	0.1642190767	-0.0283430459	0.0454113637	0.037485334599999996	-0.056145609400000004	0.12048985529999999	0.0315251566	-0.0656222912	0.1231242285	-0.1630389604	-0.0304988013	-0.0724942349	0.0175823543	-0.0529850005	-0.0098178023	0.0222849183	0.08394565849999999	-0.0877625947	-0.0649343677	0.1234954762	-0.0039543308	0.055918718	-0.12122660460000001	0.1002763209	-0.0028220329	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0761443	-0.01487770000000001	0.00579795442249	0.00022134595729000024	-0.014762	-0.042313199999999995	0.0017904068942400004	0.000217916644	0.114025	0.007806999999999994	0.013001700625	6.0949248999999915e-05	-0.00152915	0.0002697800000000001	7.278124840000003e-08	2.3382997225e-06	0.00113802	0.0005850219999999999	1.2950895204e-06	3.4225074048399994e-07	0.0019962	3.77200000000002e-05	3.98481444e-06	1.422798400000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.7429264614842	-0.4916703366147885	0.24173971990689944	571147.3708965683	1062.7236199730369	3.369232840502491	11.351729933520485	1129381.4924485956	755.6572479232518	-0.014369450947810947	0.0002064811205415449	571017.8763389429	792.4756616957602	631.998874489628	1.269924	24.38163	0.1053258	0.0820957	-0.0112328678	0.1012466409	-0.0700936425	0.10094373	0.0240412104	-0.0535847217	0.1007342273	-0.0109042447	0.1341245572	-0.03880912	-0.0695171123	-0.0607520051	0.0803678556	-0.0766397793	-0.051459936100000006	0.11864811439999999	-0.0623461271	0.055938448700000004	0.08648992890000001	-0.0684609261	0.10555070609999999	-0.0596165649	-0.0104070495	0.0169634989	0.008801655799999999	0.0521312605	0.0196927207	-0.0294650062	0.0929262282	0.0018801161999999999	0.0160546937	0.1180037969	-0.0292507433	-0.0291648769	0.052918093799999996	-0.0813976663	0.104089985	0.1360684867	-0.033771704300000004	0.1328640099	-0.0063584721	0.024077669500000003	-0.005800223199999999	0.0664671299	-0.0174431567	-0.059609533	-0.06992893019999999	-0.035402569	0.0900854465	0.0143805631	0.07324654679999999	0.0302494244	-0.0900731205	0.1029051182	0.0246215894	-0.1095954675	-0.1218294914	0.1033381548	0.0582934595	0.1456496208	0.0282867433	0.022092662000000002	-0.0110136045	0.05686639230000001	0.0048645368	-0.10510258970000001	0.0254174039	0.0472067383	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0708078	-0.005336499999999994	0.005013744540840001	2.8478232249999933e-05	-0.0149723	-0.00021029999999999836	4.4226089999999296e-08	0.00022416976729	0.114215	0.0001900000000000096	0.013045066225000002	3.610000000000365e-08	-0.00306227	-0.0015331200000000002	2.3504569344000008e-06	9.3774975529e-06	0.00144956	0.00031153999999999985	2.1012241936e-06	9.705717159999994e-08	0.00214332	0.00014712000000000018	4.593820622400002e-06	2.1644294400000046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.4965341074447	1.7536076459605283	3.0751397759712256	573800.9991847911	1070.2162826786287	7.4926627055917825	56.139994419765976	1145362.8917104623	756.6643411568233	1.0070932335714815	1.014236781105463	572540.9251782895	794.0373705477504	647.7213881666011	1.337266	25.674545	0.2149574	0.0941633	-0.060477667199999995	0.038846054500000005	0.07580548179999999	0.074073992	-0.037727276000000004	0.0084554811	-0.0856742506	-0.1155198132	0.0205094182	-0.044916273799999996	0.0207407496	0.048299180899999995	0.008711276700000001	-0.0344742092	0.1961522923	0.0395791452	-0.019496686699999998	0.113319424	0.0030847475	-0.0344881711	-0.0621972231	-0.0387836576	-0.1092499035	0.0324546615	-0.0369575012	0.0800735921	-0.0388231889	-0.0638728891	0.0899275107	0.0865275903	-0.0600792947	-0.0254518259	-0.019175636399999998	-0.1397418339	0.0249405721	-0.23562761	-0.0054282898	0.0391829713	0.0477807589	0.0751978651	-0.061939415899999996	-0.0069341014	-0.1049035226	0.0175602614	0.0403618745	-0.0623685303	0.0668580453	0.008170709200000001	-0.1009241601	-0.10625094289999999	0.180881367	-0.0469305604	-0.0716511816	0.0540671185	0.1274915878	0.0340685242	-0.032644248	0.1068315588	-0.0731776289	0.040462954	0.0044831741	0.0172788613	-0.009671309	0.0625999782	0.0192837187	-0.12490870289999999	-0.133046934	0.03729163	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.07305169999999997	0.0022438999999999654	0.005336550872889995	5.0350872099998436e-06	-0.0389576	-0.023985299999999998	0.0005752946160899997	0.0015176945977599995	0.055997800000000014	-0.0582172	0.0031357536048400012	0.0033892423758400004	-0.00415796	-0.0010956899999999994	1.2005365760999987e-06	1.7288631361599995e-05	0.0021166	0.0006670400000000003	4.4799955599999994e-06	4.449423616000003e-07	0.00299081	0.0008474899999999997	8.9449444561e-06	7.182393000999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.8762034517848	0.3796693443400727	0.1441488110316207	574376.3397584911	1065.868711846978	-4.347570831650728	18.901372136220203	1136076.110894336	756.6018780333154	-0.0624631235078823	0.0039016417983609593	572446.4018435399	791.8215764932833	657.7500306417783	1.180082	22.656725	0.1339346	0.0637978	-0.10623937619999999	-0.08850622150000001	0.0362796021	0.034710779	0.1531099137	-0.05535684230000002	-0.0530222523	-0.13255761929999998	-0.033728744	-0.07425338769999999	-0.131371976	-0.0207222223	-0.1507727327	0.027501893	0.1295243761	0.039537991	0.0079036865	-0.0468590833	0.0160266524	0.0875208439	-0.0093314589	0.0701460095	-0.0665580903	-0.058543186399999995	-0.030906078599999998	-0.1222033275	-0.046939148099999994	0.1368771486	0.049609094299999996	0.0021533795	0.0300032854	-0.0375510886	0.0154095351	-0.0710728526	-0.0658479242	-0.0592170192	-0.028981380600000002	0.1317263668	-0.0466241524	-0.034835336	-0.1231024532	-0.0747428221	0.0199138663	0.110319061	-0.16562500119999998	-0.037924754399999996	0.051013520199999995	-0.0938087501	-0.1001142536	-0.083620993	-0.0002801389	0.0013324048000000002	-0.063964988	-0.00874191	0.06628530349999999	0.0035251468	-0.11118929710000001	-0.057980197699999986	-0.17266572859999998	-0.1136907399	-0.0045637356	0.027093037799999997	0.0500911078	0.0116673274	-0.043978065499999996	-0.0008241094	-0.0116212955	0.035241065099999996	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0491156	-0.023936099999999967	0.00241234216336	0.0005729368832099983	-0.06593560000000001	-0.026978000000000016	0.0007278124840000009	0.004347503347360003	0.0791088	0.023111000000000003	0.006258202237440001	0.000534118321	-0.00481723	-0.00065927	4.346369329e-07	2.32057048729e-05	0.0024749000000000004	0.0003583000000000002	6.125130010000002e-06	1.2837889000000017e-07	0.00281019	-0.00018061999999999983	7.897167836100001e-06	3.2623584399999935e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.2466652807326	1.370461828947782	1.8781656246029	576455.4987399128	1069.4811836449958	3.61247179801785	13.04995249147432	1143790.0021707013	757.2924914411136	0.6906134077981961	0.4769468790306374	573491.9175930892	793.1326358511498	656.6048223970895	1.03714	19.912342	0.12485830000000002	0.059472	-0.11857927789999999	-0.0203068478	-0.017631535	-0.0195678681	0.1033039115	0.0189320026	0.056275862999999995	-0.1266971211	-0.0439283468	-0.0880615801	-0.1131812027	-0.1274799184	-0.1314797291	0.08025866849999999	0.1339168507	0.0060608495999999994	-0.0072536491000000005	0.0109746033	0.1049807038	0.0080574487	-0.1301097156	0.008168482900000001	-0.07546366780000001	0.1292017874	-0.0620983922	0.0421355279	-0.11100822910000001	0.0879927989	0.113703107	0.11981663570000001	0.0352647772	-0.047951541900000005	-0.071736519	-0.043110411900000006	-0.016617378999999998	0.11608022550000001	-0.0510340931	0.1090324368	-0.01133112	0.09429978	0.0948783024	0.0332044786	0.056273181299999996	0.0722159226	-0.1603579544	-0.0839389062	-0.032791947099999996	0.0002844927	-0.08581988980000001	-0.023283903999999998	0.041144741400000004	-0.0669693414	-0.0527257608	0.08856998070000001	0.10461907179999999	0.0829980643	-0.0185135054	-0.007964121800000001	-0.1562433013	-0.1322394141	0.006372503000000001	-0.019067449099999998	-0.0692968318	-0.0206633321	-0.0639747426	0.0039992223	0.0712065492	0.1973436065	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0405258	-0.008589800000000002	0.0016423404656400002	7.378466404000003e-05	-0.0944741	-0.028538499999999994	0.0008144459822499997	0.008925355570810001	0.037664300000000005	-0.0414445	0.0014185994944900006	0.00171764658025	-0.00451031	0.0003069199999999996	9.419988639999976e-08	2.03428962961e-05	0.00209979	-0.00037511000000000055	4.4091180441e-06	1.407075121000004e-07	0.00305387	0.00024368000000000005	9.3261219769e-06	5.9379942400000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.4119465314693	2.165281250736712	4.6884428947919385	579748.1523208411	1076.812034281777	7.330850636781179	53.741371058795	1159524.1571740587	758.8234538006682	1.5309623595545645	2.3438457463728795	575813.0340379748	795.0359633849796	667.5389563639484	1.043443	20.033352	0.14164175	0.08013439999999998	-0.1526156156	0.0809083727	0.0280398303	-0.0448802934	0.006240746899999999	0.1065977676	0.0866623521	-0.1651406666	-0.076558632	-0.1539496807	0.0320388584	-0.1555727885	-0.1147599776	0.0720767856	0.026505113700000003	0.058088143700000004	-0.0593832759	-0.0196847182	-0.031090846000000002	0.0048681158	-0.0194557257	0.09653902560000001	-0.11020073789999996	0.0263264274	0.018890970400000002	0.0028901795000000003	0.0252677857	-0.0161797662	-0.0003861501	0.059502898099999986	-0.0422587258	0.030892175299999998	-0.1533542283	0.0735789057	0.0365151511	-0.0527253089	-0.12723441630000001	-0.0416691449	0.0080202417	-0.1492365327	0.0891463495	0.0081543562	-0.0324047761	-0.20588090690000002	-0.0734358129	-0.1905485425	-0.0367239237	0.0910825813	-0.1343508983	0.060745317800000004	0.08971577210000001	-0.11950213929999999	-0.10428047039999999	-0.0626770586	0.0186877674	-0.0107449891	-0.0239294802	0.0341632898	0.007422495	-0.029934551400000002	-0.0940498481	0.0036936623	0.0314353732	0.028686645099999998	-0.09379368560000001	0.0333035011	0.0025992908	0.1171511372	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0279934	-0.0685192	0.0007836304435599999	0.004694880768640001	-0.08915439999999998	0.005319700000000024	2.8299208090000263e-05	0.007948507039359997	-0.00257155	-0.04023585	6.6128694025000014e-06	0.0016189236252225005	-0.00498097	-0.0004706600000000004	2.2152083560000034e-07	2.4810062140900005e-05	0.00201911	-8.067999999999964e-05	4.0768051921000006e-06	6.509262399999942e-09	0.00305387	0.0	9.3261219769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
