global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
768.7309527964819	n/a	n/a	590947.2777873869	1133.255779007198	n/a	n/a	1284268.6606532112	760.074723430824	n/a	n/a	577713.5851984435	798.2510216385623	682.8453207203728	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-7.5613e-09	n/a	5.717325769e-17	n/a	-1.4185999999999998e-09	n/a	n/a	2.0124259599999995e-18	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-0.00017029	n/a	2.89986841e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.051697401359	-9.679255395122937	93.68798500401648	576159.4793278843	1088.6180096336107	-44.63776937358739	1992.5304546495763	1185089.170898644	758.3561456950041	-1.7185777358198493	2.9535094340556802	575104.0437133822	791.6460739134799	644.057027531664	1.34424	28.828011	0.1975377899427	0.11068	-0.0432477487	-0.0001374659	-0.0565370525	0.0089460518	0.11266480949999999	0.026676303399999997	0.019496409	-0.0040305155	-0.015555778300000003	0.0728190729	0.10366903449999999	-0.1611013039	0.0015032217000000001	-0.013872201	0.014592186100000001	-0.0553749983	0.015350926	-0.022282984500000002	0.17138826710000002	-0.0781344655	0.0943048068	-0.0901103294	0.08656097730000001	-0.065126271	0.0025841717	-0.0705508269	0.0573076941	-0.0760246243	0.026728853700000003	-0.0106625656	0.0417445365	-0.0797454224	0.1601039065	-0.10346789	0.016397222	-0.034380759500000004	0.092910146	-0.0198759128	0.0778317643	-0.0020104857	0.0810787321	-0.0393377477	0.0661439915	-0.1338850058	0.014427509199999999	-0.021106011600000002	0.0499106183	-0.0700154345	-0.01644264	0.0202774682	-0.07985178650000001	0.05348516389999999	-0.0035827723	0.069178997	-0.2467143563	0.0228289961	-0.052299089800000004	0.093948369	-0.1124827902	-0.0359469262	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0590549	0.0590549075613	0.00348748121401	0.003487482107073688	-6.99838e-05	-6.998238140000001e-05	4.897533706415066e-09	4.89773226244e-09	0.0756415	0.0756415	0.00572163652225	0.00572163652225	-0.000325761	-0.000325761	1.06120229121e-07	1.06120229121e-07	0.000303759	0.000303759	9.2269530081e-08	9.2269530081e-08	0.000455618	0.000625908	2.07587761924e-07	3.9176082446399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.4314597364937	0.3797623351347284	0.14421943118698172	576736.1420375017	1082.592645779554	-6.025363854056651	36.305009573772395	1172006.836695975	759.5122618538637	1.1561161588596178	1.3366045727763172	576858.8759063721	792.3460046931407	653.9912198348667	0.912842	19.576435	0.1312097838	0.06727589999999999	-0.0400316471	0.0207051394	-0.062339869299999996	-0.005047827899999999	0.0494285041	0.031050483900000002	0.0055774145999999995	0.1231895232	-0.0177166731	0.0274703296	0.0597953621	-0.1051531665	-0.0811677396	-0.0373136438	0.0443940308	-0.0028975671000000002	-0.0560001871	0.098437601	-0.035303566200000004	-0.0644714413	-0.0245067294	0.0021783406	-0.0056636753000000005	-0.1108899607	0.0886303118	-0.09082721269999999	0.034643231499999996	0.009368502800000001	0.045819197400000004	0.010801479	0.06634176309999999	0.0466604977	0.09831180869999999	-0.0667723534	0.0663092418	-0.1216277818	0.0802879361	-0.0432206893	0.17327245649999998	0.0048806826	0.08295146610000001	-0.045873060599999994	0.0541688255	-0.0374566395	-0.0718798621	-0.0358522026	0.0809134511	-0.0292947386	0.039418499100000004	-0.0488269905	-0.1381235567	0.0397319977	0.0778167471	0.0498403466	-0.11328535279999999	-0.0993742657	-0.0381752818	0.0919504638	-0.0627799707	-0.0141025374	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.05904630000000001	-8.59999999999056e-06	0.0034864655436900012	7.395999999983762e-11	0.047107300000000005	0.0471772838	0.002225696106745743	0.0022190977132900006	0.08598330000000001	0.010341800000000012	0.007393127878890002	0.00010695282724000024	-0.000992788	-0.0006670270000000003	4.449250187290002e-07	9.856280129440001e-07	0.0006638439999999999	0.00036008499999999984	4.4068885633599996e-07	1.2966120722499992e-07	0.000902148	0.0004465300000000001	8.138710139040002e-07	1.9938904090000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.1835333427125	-2.2479263937811997	5.053173071858146	573326.9031653546	1074.0711256407603	-8.521520138793676	72.61630547586618	1153628.78293521	759.6778113214191	0.16554946755536548	0.02740662620786501	577110.3770141016	791.2202908634451	641.3418166338217	0.72778	15.607669	0.1131477	0.0533365	-0.031390420499999995	0.0137005587	-0.0590360692	-0.0216637784	-0.0028588078000000004	-0.0039479026	0.0412353365	0.0778615176	-0.030217579100000006	0.014250836599999999	0.043160534699999996	-0.0842790725	-0.049043396399999994	-0.07807473870000001	-0.0178103622	-0.0433138126	-0.023652376200000002	0.051143345300000004	-0.0193234973	-0.0581780883	0.049162018700000004	-0.11952693119999999	-0.019144621599999998	-0.006732958000000001	-0.059222646799999994	-0.015087631200000003	0.054269020300000005	-0.054761057599999996	-0.11216858029999999	0.0773833653	0.046764384000000006	0.018307696499999998	-0.0328766581	-0.12864387	0.09366238789999999	-0.1272407374	0.0280513621	0.0894619379	0.0802546631	-0.0007913168	0.0682696086	-0.027155240299999998	0.0547765557	-0.0433505029	-0.0480179253	0.027619545899999997	0.046815394100000005	-0.046912855499999996	0.015005791299999996	0.0619993698	-0.1085147269	-0.001065444	0.069805267	0.0099372773	-0.09289742029999999	-0.030148641299999997	-0.0863403577	0.1039236426	-0.0396315382	0.0481822167	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0391924	-0.019853900000000008	0.0015360442177600002	0.0003941773452100003	0.0168554	-0.030251900000000005	0.0009151774536100003	0.00028410450916	0.11472	0.028736699999999987	0.0131606784	0.0008257979268899994	-0.00113614	-0.0001433519999999998	2.0549795903999943e-08	1.2908140995999998e-06	0.00102353	0.000359686	1.0476136608999998e-06	1.29374018596e-07	0.000719082	-0.00018306600000000007	5.17078922724e-07	3.3513160356000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.5776834872452	-0.6058498554673406	0.3670540473697975	572409.7911509261	1076.091878488358	2.0207528475975782	4.083442071073718	1157973.7309486028	759.6359302105043	-0.04188111091480096	0.0017540274514578598	577046.7464667781	791.8265277244059	642.2248746994353	0.669496	14.357738	0.07850209000000001	0.0456835	-0.050830407699999997	0.034946737900000004	-0.06534595280000001	-0.0078191441	-0.0287228823	0.0229705052	0.0293389781	0.1405776561	-0.049092363300000004	0.0671405502	0.0213753323	-0.033084930299999996	-0.0369947381	-0.1207204696	-0.0139430051	-0.06397370150000001	-0.015081868500000001	-0.0359251071	-0.0798691518	0.1016546892	-0.061530287300000014	0.0094550349	0.0148480286	-0.10783199880000001	-0.0769286215	-0.06545388740000001	-0.1312060277	-0.0831822607	-0.014335038400000001	0.1767603484	0.0168196977	-0.13034045800000002	0.0900147181	-0.028584825499999997	0.007757245	0.0232500483	0.08650253140000001	-0.1177234078	0.012715090900000002	-0.0056948389000000006	0.0946540248	0.0021568373999999997	0.030146889700000002	-0.0184916481	-0.065942805	0.0327347478	0.0511040262	-0.0624393143	-0.0234174381	0.06307747009999999	-0.1307733303	0.0276621517	0.0474482986	0.0784290647	-0.016897944499999998	0.0122420428	-0.05705896940000001	0.17090385100000002	-0.0409432537	-0.0634784088	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00450581	-0.03468659	2.03023237561e-05	0.0012031595258281005	0.0233322	0.0064768000000000004	4.1948938240000014e-05	0.0005443915568400001	0.104364	-0.01035599999999999	0.010891844496000004	0.0001072467359999998	-0.00113614	0.0	0.0	1.2908140995999998e-06	0.00123732	0.00021379000000000016	1.5309607824000004e-06	4.570616410000007e-08	0.000393218	-0.00032586400000000004	1.54620395524e-07	1.06187346496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.3414111177756	0.7637276305304113	0.5832798936355964	573566.0129938636	1076.8612864763552	0.7694079879972833	0.5919886519940276	1159630.2303115106	760.2816312215018	0.6457010109975272	0.4169297956032288	578028.1587728277	791.8591345610942	645.3456994396328	0.767266	16.45446	0.11794807499999994	0.06890399999999999	-0.051876041	0.0823124299	-0.0730444296	-0.0237214027	-0.05275674599999999	0.0899169501	0.07941965620000001	0.1263710495	-0.1078323323	0.08981164359999999	0.0091382299	0.0034339840999999998	-0.026812893900000002	-0.0739171412	0.0030131879	-0.1133870083	-0.0001590249	0.0460559404	0.0120388141	0.0950133919	-0.0557079803	0.058109458600000004	-0.0547852049	0.01055715	0.0825054457	-0.014139916200000003	-0.09756704390000001	0.0654229573	-0.1263697959	-0.0722404755	-0.015090977700000001	0.0353711062	-0.0389904325	-0.0059965748	-0.0205441409	-0.0002496435	0.053784527900000004	-0.1091174971	0.1371562937	-0.0076912649	0.1420248021	0.050882030300000006	0.0509004486	0.0250916399	-0.069402412	-0.0029878844	0.093377454	-0.05648253440000001	-0.0172656759	0.0257991872	-0.0686397786	0.046926118200000005	-0.011974478899999998	0.0119763704	-0.0153606799	0.0804970683	-0.0558693799	0.0220454747	0.10329208050000001	0.0075146468	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0461607	-0.05066651	0.0021308102244900003	0.0025670952355801	0.0249546	0.0016223999999999993	2.6321817599999986e-06	0.0006227320611599999	0.0774963	-0.026867700000000008	0.006005676513690001	0.0007218733032900005	-0.00113614	0.0	0.0	1.2908140995999998e-06	0.00160242	0.0003650999999999999	2.5677498564e-06	1.3329800999999996e-07	-1.75113e-05	-0.0004107293	3.0664562769e-10	1.6869855787849006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.4605876655638	0.11917654778824273	0.0142030495427233	573746.5418666613	1075.6600953342543	-1.2011911421009245	1.4428601598617234	1157044.640694497	759.4279768442418	-0.8536543772599998	0.7287257958151581	576730.8520137382	790.9162422586818	653.3403027105097	0.829953	17.798820000000006	0.156880885	0.0842324	-0.0911617	0.1399156103	-0.044339477999999995	-0.0320725968	-0.0469157977	0.1567245061	0.0440559356	0.08676055199999999	-0.1195862762	0.1561018439	0.054829873499999994	-0.0317115951	0.0591624401	-0.0391973913	-0.0055254974	-0.060264568399999996	0.0020033247	0.12247787869999999	-0.0491108134	0.2474410261	-0.0979487232	-0.0074924115000000015	0.008334325200000001	0.0582432804	0.0702960789	0.015223279	0.0013241442999999999	0.042818242199999995	0.04202709599999999	-0.0259056381	-0.12306437699999999	-0.1037216355	0.0123105619	0.0115238219	-0.0503461671	0.0963476012	-0.0304266522	0.18968477260000002	-0.0363797025	-0.0223887381	0.1688477263	0.0736594753	0.0273836809	-0.061760913099999995	-0.0355155527	-0.022747957599999997	0.0613855772	-0.065004239	-0.0539497279	0.0806893987	-0.0022121311	-0.012616233000000001	-0.1151298618	0.0645367534	0.10474580720000001	0.0082365167	-0.1957320491	-0.0009429307	0.0493986939	-0.0322233205	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0920898	-0.0459291	0.00848053126404	0.00210948222681	-0.0332418	-0.0581964	0.0033868209729600003	0.00110501726724	0.07934639999999997	0.0018500999999999657	0.006295851192959995	3.422870009999873e-06	-0.0007560429999999998	0.00038009700000000014	1.444737294090001e-07	5.716010178489996e-07	0.00179299	0.00019056999999999996	3.2148131401e-06	3.631692489999997e-08	-0.00046495	-0.0004474387	2.161785025e-07	2.0020139025769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.0205037333934	-0.44008393217040975	0.19367386735456985	573080.0430727607	1075.7386887076536	0.07859337339937156	0.0061769183422930455	1157213.726382462	759.3561806541023	-0.07179619013948013	0.005154692918544384	576621.8090975857	790.4752381749231	649.6745908130667	0.7742359999999999	16.603931	0.07347768	0.0445756	-0.066063775	0.1477381942	-0.05142724940000002	-0.0315212388	-0.0818925085	0.14982499130000002	0.022679601299999998	0.052888787699999995	-0.11362814019999999	0.167872758	0.0226129721	-0.0057026216	0.039949874100000005	-0.0021685255	0.006125813199999999	-0.0285429352	0.0667122931	0.059393478799999996	-0.08110198	0.0244964242	-0.0210994418	0.0353561271	-0.0333278356	0.18746564649999997	-0.06617023940000001	-0.0453892066	0.0069147440000000004	-0.0260203625	-0.0652457434	-0.0669213894	-0.0558925969	0.1340630812	-0.1076763832	-0.106357798	0.021299762000000003	0.1431697561	-0.051262918600000006	0.025483709900000002	0.0048429167	-0.039454870499999996	0.15177103050000001	0.0992868285	0.0167337076	-0.0672893584	-0.0244314861	-0.029495175800000002	0.027901686000000002	0.0266087811	-0.0140859173	0.14177819449999998	-0.0419670274	-0.0166212604	0.0041400266	-0.072322709	0.1249179817	0.0765450928	-0.0194805294	-0.08137052110000001	0.0246758264	0.0143414222	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0903014	0.0017884000000000094	0.008154342841959998	3.1983745600000337e-06	0.00714103	0.04038283	0.0016307729588089	5.099430946089999e-05	0.0857243	0.006377900000000034	0.00734865561049	4.067760841000043e-05	-0.000637822	0.00011822099999999973	1.3976204840999936e-08	4.06816903684e-07	0.00212576	0.00033277000000000003	4.5188555776e-06	1.107358729e-07	-0.00051253	-4.757999999999998e-05	2.626870009e-07	2.2638563999999973e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.0798854611688	0.05938172777541695	0.003526189593593725	573169.9529698965	1077.0417245634503	1.3030358557966792	1.6979024414917845	1160018.8764506113	760.0137896092572	0.6576089551548421	0.4324495378998431	577620.9603962243	791.8524373062558	652.7770220258133	0.7505779999999999	16.096582	0.09480857	0.0537053	-0.0671820854	0.1619061274	-0.0083747502	0.026795091400000002	-0.1006784901	0.12957979390000002	-0.0076602593000000005	0.0823075908	-0.1125160051	0.1389955413	0.0185505804	0.025992675099999998	0.0320145795	-0.0272790046	0.1046530894	0.001974183	-0.0467094104	-0.024156062599999997	0.08449207130000001	-0.0792006816	-0.0369550831	-0.0005377727	0.0750494897	0.089058977	-0.0248650159	0.043377327	0.0170816817	0.09900715369999999	0.0240087187	-0.0361870516	-0.1014757407	-0.0128502504	-0.097128962	-0.0724215312	0.0960715196	0.0061757290000000005	-0.0383667132	-0.1546774067	-0.041196560099999995	-0.0014686994	0.1254755022	0.1161324092	0.0013438216	-0.0538260251	-0.0351373483	-0.0493763611	0.08351479490000001	0.0830427934	-0.0420288288	0.0649943664	0.037405757799999995	-0.0551376649	0.0579549839	0.0346996429	0.0333737503	0.21330917170000002	-0.0239092339	-0.06772301160000001	-0.019801537	-0.02141796	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0946992	-0.004397800000000007	0.008967938480639998	1.9340644840000063e-05	0.0436524	0.03651137	0.0013330801392769	0.00190553202576	0.08594699999999998	0.00022269999999997847	0.007386886808999997	4.959528999999041e-08	-0.0013744000000000002	-0.0007365780000000003	5.425471500840003e-07	1.8889753600000009e-06	0.00231436	0.0001886000000000001	5.3562622096e-06	3.5569960000000054e-08	-0.000364174	0.00014835599999999993	1.3262270227600003e-07	2.200950273599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.6234270498468	0.5435415886779538	0.2954374586225539	573993.2572147546	1074.4590963519909	-2.5826282114594505	6.669968478626242	1154462.3497335368	761.3237796416445	1.3099900323873044	1.7160738849540909	579613.8974478393	791.9146067728877	655.2542420531788	0.763212	16.367532999999998	0.0766794	0.050230800000000006	-0.060164967300000004	0.17691523050000002	0.023477216800000002	0.030440037200000002	-0.09115064210000001	0.16755336	0.012628164499999999	0.0498904387	-0.1666375286	0.1209077319	-0.0430533991	0.0378593797	0.0491233792	0.047908339800000005	0.0728188755	-0.0617314334	-0.0846007399	0.0760313549	0.0325752826	-0.0537976067	-0.0799462132	-0.0474435599	0.05430766099999999	0.1564345826	-0.027127315899999997	-0.028777427999999997	-0.0016020198000000002	-0.0150631701	0.0505934439	-0.1319705678	-0.09678654800000001	0.0441562583	0.0157712117	0.0378943021	0.0173089026	0.1213671075	0.0392117372	0.051868537199999995	-0.12069357380000001	0.032435237900000004	0.128133321	0.1728571067	0.0048098139	-0.022256221800000003	-0.0006682477000000001	-0.051091459400000004	0.09177744369999999	0.0697462552	-0.0203832387	0.0475819467	0.1288271328	-0.022943710699999998	0.0120253857	0.0232792427	0.0262683513	0.059899450599999994	0.0009580427	-0.1246110377	-0.0467041184	0.13178628	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.124182	-0.029482799999999986	0.015421169123999996	0.0008692354958399994	0.00371225	-0.03994015	0.0015952155820225	1.3780800062499997e-05	0.09213660000000001	0.006189600000000017	0.00848915305956	3.8311148160000205e-05	-0.0013744000000000002	0.0	0.0	1.8889753600000009e-06	0.00231436	0.0	5.3562622096e-06	0.0	-0.000385511	-2.1336999999999962e-05	1.48618731121e-07	4.5526756899999835e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
